"Method" "Sim_round" "Metric" "Value" "N" "n" "p"
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
"glasso" 1 "F1" 0.636363636363636 200 10 100
"glasso" 1 "JI" 0.466666666666667 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 97 200 10 100
"glasso" 1 "FP" 112 200 10 100
"glasso" 1 "FN" 0 200 10 100
"glasso" 1 "TN" 4741 200 10 100
"glasso" 1 "Pre" 0.464114832535885 200 10 100
"glasso" 1 "TPR" 1 200 10 100
"glasso" 1 "MCC" 0.673352622773267 200 10 100
"glasso" 1 "FDR" 0.535885167464115 200 10 100
"glasso" 1 "FPR" 0.0230785081392953 200 10 100
"glasso" 1 "F1" 0.633986928104575 200 10 100
"glasso" 1 "JI" 0.464114832535885 200 10 100
"glasso" 1 "ED" 112 200 10 100
"glasso" 1 "TP" 98 200 10 100
"glasso" 1 "FP" 111 200 10 100
"glasso" 1 "FN" 1 200 10 100
"glasso" 1 "TN" 4740 200 10 100
"glasso" 1 "Pre" 0.4688995215311 200 10 100
"glasso" 1 "TPR" 0.98989898989899 200 10 100
"glasso" 1 "MCC" 0.6732235075481 200 10 100
"glasso" 1 "FDR" 0.5311004784689 200 10 100
"glasso" 1 "FPR" 0.0228818800247372 200 10 100
