"Method" "Sim_round" "Metric" "Value" "N" "n" "p" "h"
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 88 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.888888888888889 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98876404494382 200 10 100 1.5
"tvglasso" 1 "MCC" 0.936315405389274 200 10 100 1.5
"tvglasso" 1 "FDR" 0.111111111111111 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00226290886648838 200 10 100 1.5
"tvglasso" 1 "F1" 0.936170212765957 200 10 100 1.5
"tvglasso" 1 "JI" 0.88 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 88 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.888888888888889 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98876404494382 200 10 100 1.5
"tvglasso" 1 "MCC" 0.936315405389274 200 10 100 1.5
"tvglasso" 1 "FDR" 0.111111111111111 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00226290886648838 200 10 100 1.5
"tvglasso" 1 "F1" 0.936170212765957 200 10 100 1.5
"tvglasso" 1 "JI" 0.88 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 88 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.888888888888889 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98876404494382 200 10 100 1.5
"tvglasso" 1 "MCC" 0.936315405389274 200 10 100 1.5
"tvglasso" 1 "FDR" 0.111111111111111 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00226290886648838 200 10 100 1.5
"tvglasso" 1 "F1" 0.936170212765957 200 10 100 1.5
"tvglasso" 1 "JI" 0.88 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 88 200 10 100 1.5
"tvglasso" 1 "FP" 11 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.888888888888889 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98876404494382 200 10 100 1.5
"tvglasso" 1 "MCC" 0.936315405389274 200 10 100 1.5
"tvglasso" 1 "FDR" 0.111111111111111 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00226290886648838 200 10 100 1.5
"tvglasso" 1 "F1" 0.936170212765957 200 10 100 1.5
"tvglasso" 1 "JI" 0.88 200 10 100 1.5
"tvglasso" 1 "ED" 12 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "TPR" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "MCC" 0.989692846835704 200 10 100 1.5
"tvglasso" 1 "FDR" 0.0101010101010101 200 10 100 1.5
"tvglasso" 1 "FPR" 0.00020614306328592 200 10 100 1.5
"tvglasso" 1 "F1" 0.98989898989899 200 10 100 1.5
"tvglasso" 1 "JI" 0.98 200 10 100 1.5
"tvglasso" 1 "ED" 2 200 10 100 1.5
"tvglasso" 1 "TP" 98 200 10 100 1.5
"tvglasso" 1 "FP" 1 200 10 100 1.5
"tvglasso" 1 "FN" 1 200 10 100 1.5
"tvglasso" 1 "TN" 4850 200 10 100 1.5
"tvglasso" 1 "Pre" 0.98989898989899 200 10 100 1.5
